instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,title,iscross
"Kurtz,Matthew M.",..T.R.. 08:50AM-10:10AM;,HALL84;,35,12,13,0,NA,0,0,10,0,FALSE,01,PSYC228,Spring2018,Clinical Neuropsychology,TRUE
"de Lanerolle,Nihal C.",.M...F. 10:50AM-12:10PM;,SHAN201;,31,9,9,-2,1,2,2,8,NA,FALSE,01,NS&B317,Spring2018,Neuroethics,FALSE
"Kim,Kyungmi",.M.W... 10:50AM-12:10PM;,JUDD113;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC341,Spring2018,Psychology of Human Memory,TRUE
"Kim,Kyungmi",.M.W... 02:50PM-04:10PM;,SCIE74;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC383,Spring2018,Advanced Research in Learning and Memory,TRUE
"Bl�mel,Reinhold",.M.W.F. 10:50AM-11:40AM;,SCIE150;,200,0,0,127,NA,50,50,50,50,FALSE,01,PHYS111,Fall2017,Introductory Physics I,FALSE
"H�wel,Lutz",.M.W... 10:50AM-11:40AM; .....F. 10:50AM-11:40AM;,SCIE58;  SCIE189;,36,0,0,-4,NA,0,0,10,26,FALSE,01,PHYS113,Fall2017,General Physics I,FALSE
"Hüwel,Lutz",.M.W... 10:50AM-11:40AM; .....F. 09:50AM-10:40AM;,SCIE58;  SCIE189;,36,0,0,-3,NA,0,0,10,26,FALSE,02,PHYS113,Fall2017,General Physics I,FALSE
"Westling,Lynn Adrea",.M..... 01:20PM-04:10PM;,SCIE69;,16,0,0,1,NA,5,5,5,1,FALSE,01,PHYS121,Fall2017,Physics Laboratory I,FALSE
"Westling,Lynn Adrea",..T.... 01:20PM-04:10PM;,SCIE69;,16,0,0,1,NA,5,5,5,1,FALSE,02,PHYS121,Fall2017,Physics Laboratory I,FALSE
"Westling,Lynn Adrea",...W... 01:20PM-04:10PM;,SCIE69;,16,0,0,2,NA,5,5,5,1,FALSE,03,PHYS121,Fall2017,Physics Laboratory I,FALSE
"Westling,Lynn Adrea",....R.. 01:20PM-04:10PM;,SCIE69;,16,0,0,0,NA,5,5,5,1,FALSE,04,PHYS121,Fall2017,Physics Laboratory I,FALSE
"Westling,Lynn Adrea",.....F. 01:20PM-04:10PM;,SCIE69;,16,0,0,7,NA,5,5,5,1,FALSE,05,PHYS121,Fall2017,Physics Laboratory I,FALSE
"Westling,Lynn Adrea",.M..... 01:20PM-04:10PM;,SCIE73;,12,0,0,4,NA,1,1,4,6,FALSE,01,PHYS123,Fall2017,General Physics Laboratory I,FALSE
"Westling,Lynn Adrea",..T.... 01:20PM-04:10PM;,SCIE73;,12,0,0,0,NA,1,1,4,6,FALSE,02,PHYS123,Fall2017,General Physics Laboratory I,FALSE
"Westling,Lynn Adrea",...W... 01:20PM-04:10PM;,SCIE73;,12,0,0,1,NA,1,1,4,6,FALSE,03,PHYS123,Fall2017,General Physics Laboratory I,FALSE
"Westling,Lynn Adrea",....R.. 01:20PM-04:10PM;,SCIE73;,12,0,0,2,NA,1,1,4,6,FALSE,04,PHYS123,Fall2017,General Physics Laboratory I,FALSE
"Starr,Francis W.",..T.R.. 10:20AM-11:40AM;,HALL84;,35,0,2,-6,NA,2,2,25,4,FALSE,01,PHYS213,Fall2017,Waves and Oscillations,FALSE
"Morgan,Thomas J.",.M.W... 01:20PM-02:40PM;,SCIE216;,19,4,5,1,NA,0,0,10,0,FALSE,01,PHYS219,Fall2017,Introduction to Contemporary Physics,FALSE
"Voth,Greg A.",.M.W.F. 09:50AM-10:40AM;,SCIE201;,35,12,15,16,5,0,0,3,0,FALSE,01,PHYS324,Fall2017,Electricity and Magnetism,TRUE
"Sher,Meng-ju Renee",....R.. 01:20PM-04:10PM;,SCIE001;,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PHYS342,Fall2017,Experimental Optics,TRUE
"Ellis,Fred M.",...W... 04:00PM-05:00PM;,SCIE216;,15,4,3,6,8,0,0,0,0,FALSE,01,PHYS505,Fall2017,Condensed Matter Physics Seminar I,FALSE
"Morgan,Thomas J.",.M..... 04:20PM-05:20PM;,SCIE221;,10,1,1,3,8,0,0,0,0,FALSE,01,PHYS507,Fall2017,Atomic and Molecular Physics Seminar I,FALSE
"Kottos,Tsampikos",.....F. 01:20PM-02:10PM;,SCIE221;,19,6,6,12,7,0,0,0,0,FALSE,01,PHYS509,Fall2017,Theoretical Physics Seminar I,FALSE
"Bl�mel,Reinhold",....R.. 11:50AM-01:10PM;,SCIE58;,19,2,1,5,16,0,0,0,0,FALSE,01,PHYS521,Fall2017,Physics Colloquium I,FALSE
"Kottos,Tsampikos",..T.R.. 10:20AM-11:40AM;,SCIE216;,19,0,0,9,19,0,0,0,0,FALSE,01,PHYS565,Fall2017,Mathematical Physics,FALSE
"Sher,Meng-ju Renee",..T.... 11:50AM-01:10PM;,SCIE216;,17,6,6,3,5,0,0,0,0,FALSE,01,PHYS575,Fall2017,Advanced Topics in Theoretical Physics,FALSE
"Westling,Lynn Adrea",.M..... 10:30AM-12:00PM;,SCIE69;,10,0,0,6,10,0,0,0,0,FALSE,01,PHYS577,Fall2017,Lab Pedagogy,FALSE
"Westling,Lynn Adrea",.....F. 10:30AM-12:00PM;,SCIE73;,10,0,0,9,10,0,0,0,0,FALSE,02,PHYS577,Fall2017,Lab Pedagogy,FALSE
"Bl�mel,Reinhold",.M.W.F. 10:50AM-11:40AM;,SCIE150;,200,0,0,148,NA,50,50,50,50,FALSE,01,PHYS112,Spring2018,Introductory Physics II,FALSE
"Etson,Candice Marie",.M.W... 10:50AM-11:40AM; .....F. 10:50AM-11:40AM;,SCIE58;  SCIE189;,36,NA,NA,-1,NA,NA,0,12,24,FALSE,01,PHYS116,Spring2018,General Physics II,FALSE
"Etson,Candice Marie",.M.W... 10:50AM-11:40AM; .....F. 09:50AM-10:40AM;,SCIE58;  SCIE189;,36,NA,NA,3,NA,NA,0,12,24,FALSE,02,PHYS116,Spring2018,General Physics II,FALSE
"Westling,Lynn Adrea",.M..... 01:20PM-04:10PM;,SCIE69;,16,0,0,5,NA,1,5,5,5,FALSE,01,PHYS122,Spring2018,Physics Laboratory II,FALSE
"Westling,Lynn Adrea",..T.... 01:20PM-04:10PM;,SCIE69;,16,0,0,1,NA,1,5,5,5,FALSE,02,PHYS122,Spring2018,Physics Laboratory II,FALSE
"Westling,Lynn Adrea",...W... 01:20PM-04:10PM;,SCIE69;,16,0,0,-1,NA,1,5,5,5,FALSE,03,PHYS122,Spring2018,Physics Laboratory II,FALSE
"Westling,Lynn Adrea",....R.. 01:20PM-04:10PM;,SCIE69;,16,0,0,3,NA,1,5,5,5,FALSE,04,PHYS122,Spring2018,Physics Laboratory II,FALSE
"Westling,Lynn Adrea",.....F. 01:20PM-04:10PM;,SCIE69;,16,0,0,7,NA,1,5,5,5,FALSE,05,PHYS122,Spring2018,Physics Laboratory II,FALSE
"Westling,Lynn Adrea",.M..... 01:20PM-04:10PM;,SCIE73;,16,0,0,3,NA,1,1,6,8,FALSE,01,PHYS124,Spring2018,General Physics Laboratory II,FALSE
"Westling,Lynn Adrea",..T.... 01:20PM-04:10PM;,SCIE73;,16,0,0,0,NA,1,1,6,8,FALSE,02,PHYS124,Spring2018,General Physics Laboratory II,FALSE
"Westling,Lynn Adrea",...W... 01:20PM-04:10PM;,SCIE73;,16,0,0,5,NA,1,1,6,8,FALSE,03,PHYS124,Spring2018,General Physics Laboratory II,FALSE
"Westling,Lynn Adrea",....R.. 01:20PM-04:10PM;,SCIE73;,16,0,0,8,NA,1,1,6,8,FALSE,04,PHYS124,Spring2018,General Physics Laboratory II,FALSE
"Sher,Meng-ju Renee",.M.W... 01:20PM-02:40PM;,HALL84;,45,2,10,11,NA,0,3,30,0,FALSE,01,PHYS214,Spring2018,Quantum Mechanics I,FALSE
"Kottos,Tsampikos",.M.W... 02:50PM-04:10PM;,SCIE109;,24,5,5,16,NA,0,0,10,4,FALSE,01,PHYS217,Spring2018,Non-linear Dynamics and Chaos,FALSE
"Starr,Francis W.",..T.R.. 10:20AM-11:40AM;,SCIE201;,30,12,12,11,0,0,0,6,0,FALSE,01,PHYS316,Spring2018,Thermal and Statistical Physics,TRUE
"Ellis,Fred M.",....R.. 01:20PM-04:10PM;,SCIE220;,18,8,8,4,2,0,0,0,0,FALSE,01,PHYS345,Spring2018,Electronics Lab,TRUE
"Ellis,Fred M.",...W... 04:15PM-05:15PM;,SCIE216;,15,4,3,10,8,0,0,0,0,FALSE,01,PHYS506,Spring2018,Condensed Matter Physics Seminar II,FALSE
"Stewart,Brian A.",.M..... 04:20PM-05:20PM;,SCIE221;,10,1,1,5,8,0,0,0,0,FALSE,01,PHYS508,Spring2018,Atomic and Molecular Physics Seminar II,FALSE
"Bl�mel,Reinhold    Kottos,Tsampikos",.....F. 01:20PM-02:10PM;,SCIE216;,26,8,8,18,10,0,0,0,0,FALSE,01,PHYS510,Spring2018,Theoretical Physics Seminar II,FALSE
"Kottos,Tsampikos",....R.. 11:50AM-01:10PM;,SCIE58;,19,2,1,9,16,0,0,0,0,FALSE,01,PHYS522,Spring2018,Physics Colloquium II,FALSE
"Stewart,Brian A.",..T.R.. 10:20AM-11:40AM;,SCIE221;,20,5,0,12,15,0,0,0,0,FALSE,01,PHYS567,Spring2018,Statistical Mechanics,FALSE
"Voth,Greg A.",...W... 01:20PM-02:40PM;,SCIE216;,20,5,5,7,8,1,1,0,0,FALSE,01,PHYS574,Spring2018,Advanced Topics in Condensed Matter: Fluid Mechanics,FALSE
"Westling,Lynn Adrea",TBA;,TBA,10,0,0,6,10,0,0,0,0,FALSE,01,PHYS578,Spring2018,Lab Pedagogy,FALSE
"Westling,Lynn Adrea",TBA;,TBA,10,0,0,7,10,0,0,0,0,FALSE,02,PHYS578,Spring2018,Lab Pedagogy,FALSE
"Stemler,Steven E.",..T.R.. 10:20AM-11:40AM;,SCIE150;,200,0,0,34,NA,20,20,55,105,FALSE,01,PSYC105,Fall2017,Foundations of Contemporary Psychology,FALSE
"Steele,Robert S.",.....F. 01:20PM-04:10PM;,JUDD113;,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC111,Fall2017,"Myth, Magic, and Movies",FALSE
"Morawski,Jill G.",..T.R.. 01:20PM-02:40PM;,ALLB103;,15,NA,NA,4,NA,NA,NA,11,4,FALSE,01,PSYC202,Fall2017,Qualitative Research Methods in Psychology,FALSE
"Shusterman,Anna",.M.W... 01:20PM-02:40PM;,JUDD113;,15,0,5,8,NA,NA,NA,10,0,FALSE,01,PSYC207,Fall2017,Research Methods in Developmental Psychology,FALSE
"Rodriguez Mosquera,Patricia Maria",..T.R.. 02:50PM-04:10PM;,RLANB2;,15,0,0,1,NA,NA,NA,10,5,FALSE,01,PSYC208,Fall2017,Research Methods on Emotion,FALSE
"Carney,Sarah Kristin",.M.W... 08:20AM-09:40AM;,JUDD113;,15,0,0,-7,NA,0,NA,10,5,FALSE,01,PSYC213,Fall2017,Research Methods in Social Psychology,FALSE
"Steele,Robert S.",.M..... 07:10PM-10:00PM;,JUDD113;,35,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC261,Fall2017,Cultural Psychology,FALSE
"Rodriguez Mosquera,Patricia Maria",..T.R.. 10:20AM-11:40AM;,ALLB103;,35,5,25,24,NA,0,0,5,0,FALSE,01,PSYC265,Fall2017,Culture in Psychology: An Introduction to Theory and Research,FALSE
"Carney,Sarah Kristin",..T.R.. 08:50AM-10:10AM;,JUDD116;,35,14,12,-14,NA,0,0,9,0,FALSE,01,PSYC277,Fall2017,Psychology and the Law,FALSE
"Patalano,Andrea L.",..T.R.. 02:50PM-04:10PM;,JUDD113;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC322,Fall2017,Psychology of Decision Making,FALSE
"Tavernier,Royette",..T.R.. 08:50AM-10:10AM;,JUDD113;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC343,Fall2017,Sleep and Psychosocial Functioning in Youth,FALSE
"Versey,H. Shellae",...W... 04:30PM-05:30PM;,JUDD404;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC387,Fall2017,Advanced Research in Community Psychology,FALSE
"Carney,Sarah Kristin",..T.R.. 08:50AM-10:10AM;,SCIE150;,200,0,0,-19,NA,22,22,53,103,FALSE,01,PSYC105,Spring2018,Foundations of Contemporary Psychology,FALSE
"Shepherd,Caitlin Briana",..T.... 01:20PM-04:10PM; ....R.. 02:50PM-04:10PM;,AWKS112;  AWKS112;,25,NA,NA,0,NA,NA,NA,NA,25,FALSE,02,PSYC105,Spring2018,Foundations of Contemporary Psychology,FALSE
"Steele,Robert S.",.M..... 07:10PM-10:00PM;,JUDD113;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC204,Spring2018,Methods of Interpretation,FALSE
"Kamens,Sarah R.",....R.. 07:10PM-10:00PM;,JUDD113;,15,0,0,1,NA,0,0,7,8,FALSE,01,PSYC205,Spring2018,Research Methods in Psychopathology,FALSE
